item_id,brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,listing_url,seller_id,visible,season,season_keyword
7261324811,Zara,Dresses,Vestido corto,M / 38 / 10,Nuevo con etiquetas,Women,8.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7261324811-vestido-corto,115549178,True,,
7261598028,Zara,Dresses,Vestido cuadros mini Zara,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7261598028-vestido-cuadros-mini-zara,232820125,True,,
7252649119,Zara,Dresses,vestido zara,XS / 34 / 6,Nuevo con etiquetas,Women,6.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7252649119-vestido-zara,30915480,True,,
7261852385,Zara,Dresses,Vestido Zara,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7261852385-vestido-zara,30277477,True,,
7260850957,Zara,Dresses,vestido largo zara,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7260850957-vestido-largo-zara,37298592,True,,
7256879024,Zara,Dresses,Vestido negro Zara talle M,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7256879024-vestido-negro-zara-talle-m,118986179,True,,
7248257952,Zara,Dresses,Vestido zara,M / 38 / 10,Muy bueno,Women,3.9,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7248257952-vestido-zara,135450329,True,,
7263404201,Zara,Dresses,Vestido punto largo,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7263404201-vestido-punto-largo,30771871,True,,
7264217555,Zara,Dresses,Vestido elegante espalda descubierta y escote pronunciado,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7264217555-vestido-elegante-espalda-descubierta-y-escote-pronunciado,284485715,True,,
7261831061,Zara,Dresses,Vestido punto Zara,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7261831061-vestido-punto-zara,31783904,True,,
7260253788,Zara,Dresses,Vestido de Zara,M / 38 / 10,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7260253788-vestido-de-zara,40088453,True,,
7259615540,Zara,Dresses,Vestido Beige,S / 36 / 8,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7259615540-vestido-beige,229622171,True,,
7257481259,Zara,Dresses,Vestido Denim Zara,M / 38 / 10,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7257481259-vestido-denim-zara,74097473,True,,
7264741074,Zara,Dresses,Vestido vichy ZARA,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7264741074-vestido-vichy-zara,22062145,True,,
7264159627,Zara,Dresses,Vestido mini negro de Zara nuevo,S / 36 / 8,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7264159627-vestido-mini-negro-de-zara-nuevo,38800673,True,,
7259707322,Zara,Dresses,Mini vestido,S / 36 / 8,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7259707322-mini-vestido,28335281,True,,
7256583259,Zara,Dresses,Vestido casi nuevo,M / 38 / 10,Muy bueno,Women,8.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7256583259-vestido-casi-nuevo,61615496,True,,
7256849918,Zara,Dresses,Vestido Zara,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7256849918-vestido-zara,293808327,True,,
7256807834,Zara,Dresses,Vestido midi apertura gris perla zara,S / 36 / 8,Nuevo con etiquetas,Women,9.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7256807834-vestido-midi-apertura-gris-perla-zara,84088882,True,,
7260823825,Zara,Dresses,Vestido muy elegante,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7260823825-vestido-muy-elegante,263086722,True,,
7264409463,Zara,Dresses,Vestido marron con detalle de flores de Zara,S / 36 / 8,Muy bueno,Women,7.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7264409463-vestido-marron-con-detalle-de-flores-de-zara,32118925,True,,
7259821548,Zara,Dresses,Vestido negro Zara Talla M,M / 38 / 10,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7259821548-vestido-negro-zara-talla-m,51541326,True,,
7262016830,Zara,Dresses,Vestido bordado suizo ZARA,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7262016830-vestido-bordado-suizo-zara,31468987,True,,
7258124025,Zara,Dresses,Vestido zara,M / 38 / 10,Muy bueno,Women,4.5,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7258124025-vestido-zara,103589146,True,,
7266771131,Zara,Dresses,ZARA vestido negro,S / 36 / 8,Muy bueno,Women,4.9,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7266771131-zara-vestido-negro,67485434,True,,
7259787440,Zara,Dresses,Vestido Zara asimétrico negro,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7259787440-vestido-zara-asimetrico-negro,32470917,True,,
7265001688,Zara,Dresses,vestido lazo,S / 36 / 8,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7265001688-vestido-lazo,77753488,True,,
7267390201,Zara,Dresses,2x1 vestidos invierno Zara,S / 36 / 8,Nuevo sin etiquetas,Women,6.99,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7267390201-2x1-vestidos-invierno-zara,250327745,True,winter,invierno
7266609089,Zara,Dresses,Vestido corto negro,S / 36 / 8,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7266609089-vestido-corto-negro,76292651,True,,
7267185656,Zara,Dresses,Vestido palabra de honor,L / 40 / 12,Nuevo con etiquetas,Women,9.0,EUR,2025-10-08T14:19:16.202021,https://www.vinted.es/items/7267185656-vestido-palabra-de-honor,31110499,True,,
7266082961,Zara,Dresses,Vestido largo de punto,M / 38 / 10,Muy bueno,Women,11.0,EUR,2025-10-08T14:19:16.214474,https://www.vinted.es/items/7266082961-vestido-largo-de-punto,32373015,True,,
7265913766,Zara,Dresses,Vestido,S / 36 / 8,Nuevo con etiquetas,Women,5.0,EUR,2025-10-08T14:19:16.214474,https://www.vinted.es/items/7265913766-vestido,58594338,True,,
7264592918,Zara,Dresses,Vestido corto con apertura delantera,S / 36 / 8,Nuevo con etiquetas,Women,4.0,EUR,2025-10-08T14:19:16.214474,https://www.vinted.es/items/7264592918-vestido-corto-con-apertura-delantera,230317184,True,,
7265806067,Zara,Dresses,Vestido plumas,L / 40 / 12,Nuevo con etiquetas,Women,50.0,EUR,2025-10-08T14:19:16.214474,https://www.vinted.es/items/7265806067-vestido-plumas,163568604,True,,
7254870168,Zara,Dresses,Vestido Corto,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T14:19:16.215487,https://www.vinted.es/items/7254870168-vestido-corto,36919508,True,,
7264107247,Zara,Dresses,Vestido marrón zara,XS / 34 / 6,Nuevo con etiquetas,Women,25.0,EUR,2025-10-08T14:19:16.215487,https://www.vinted.es/items/7264107247-vestido-marron-zara,54201711,True,,
7260974251,Zara,Dresses,Vestido volantes escote,M / 38 / 10,Bueno,Women,4.0,EUR,2025-10-08T14:19:16.215487,https://www.vinted.es/items/7260974251-vestido-volantes-escote,25568862,True,,
7251709478,Zara,Dresses,Vestido largo ajustado,S / 36 / 8,Nuevo sin etiquetas,Women,4.0,EUR,2025-10-08T14:19:16.216485,https://www.vinted.es/items/7251709478-vestido-largo-ajustado,103533520,True,,
7257037479,Zara,Dresses,Vestido corto,L / 40 / 12,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.216485,https://www.vinted.es/items/7257037479-vestido-corto,136548659,True,,
7256095867,Zara,Dresses,Vestido Zara,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.216485,https://www.vinted.es/items/7256095867-vestido-zara,43368886,True,,
7260422071,Zara,Dresses,Vestido de Zara,M / 38 / 10,Bueno,Women,4.0,EUR,2025-10-08T14:19:16.216485,https://www.vinted.es/items/7260422071-vestido-de-zara,57109345,True,,
7261140067,Zara,Dresses,*sin estrenar vestido #zara,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T14:19:16.217482,https://www.vinted.es/items/7261140067-sin-estrenar-vestido-zara,92199082,True,,
7264960500,Zara,Dresses,Vestido mini,L / 40 / 12,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.217482,https://www.vinted.es/items/7264960500-vestido-mini,103977469,True,,
7264818202,Zara,Dresses,Vestido estampado animal print,S / 36 / 8,Nuevo sin etiquetas,Women,4.5,EUR,2025-10-08T14:19:16.217482,https://www.vinted.es/items/7264818202-vestido-estampado-animal-print,77504466,True,,
7260332216,Zara,Dresses,Minivestido - Zara -,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.217482,https://www.vinted.es/items/7260332216-minivestido-zara,37938043,True,,
7267217199,Zara,Dresses,"Vestido de Zara en marrón, chocolate y lunar pequeño verde",M / 38 / 10,Muy bueno,Women,12.0,EUR,2025-10-08T14:19:16.217482,https://www.vinted.es/items/7267217199-vestido-de-zara-en-marron-chocolate-y-lunar-pequeno-verde,72345082,True,,
7265869376,Zara,Dresses,Vestido plumas,S / 36 / 8,Muy bueno,Women,6.0,EUR,2025-10-08T14:19:16.218486,https://www.vinted.es/items/7265869376-vestido-plumas,21839171,True,,
7260863513,Zara,Dresses,Vestido de jacquard. Color verde. Talla M (talla poco),M / 38 / 10,Nuevo sin etiquetas,Women,18.0,EUR,2025-10-08T14:19:16.218486,https://www.vinted.es/items/7260863513-vestido-de-jacquard-color-verde-talla-m-talla-poco,33241106,True,,
7256907079,Zara,Dresses,Vestido midi apertura negro licra zara,S / 36 / 8,Muy bueno,Women,8.0,EUR,2025-10-08T14:19:16.218486,https://www.vinted.es/items/7256907079-vestido-midi-apertura-negro-licra-zara,84088882,True,,
7263527347,Zara,Dresses,Vestido Zara,XS / 34 / 6,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T14:19:16.218486,https://www.vinted.es/items/7263527347-vestido-zara,266351038,True,,
7267061353,Zara,Dresses,Vestido de punto Zara,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.218486,https://www.vinted.es/items/7267061353-vestido-de-punto-zara,38734104,True,,
7265050418,Zara,Dresses,Vestido negro Zara,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.218486,https://www.vinted.es/items/7265050418-vestido-negro-zara,21729312,True,,
7257172150,Zara,Dresses,Vestido estampado flores Zara,M / 38 / 10,Nuevo con etiquetas,Women,8.0,EUR,2025-10-08T14:19:16.218486,https://www.vinted.es/items/7257172150-vestido-estampado-flores-zara,122228116,True,,
7263369313,Zara,Dresses,Vestido zara,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.218486,https://www.vinted.es/items/7263369313-vestido-zara,27610077,True,,
7254393382,Zara,Dresses,Vestido mini,S / 36 / 8,Muy bueno,Women,7.0,EUR,2025-10-08T14:19:16.218486,https://www.vinted.es/items/7254393382-vestido-mini,66886018,True,,
7256883091,Zara,Dresses,Vestido zara satinado verde escote corto manga larga fruncido,M / 38 / 10,Muy bueno,Women,8.0,EUR,2025-10-08T14:19:16.219480,https://www.vinted.es/items/7256883091-vestido-zara-satinado-verde-escote-corto-manga-larga-fruncido,116615328,True,,
7264264544,Zara,Dresses,Set Conjunto Morado Talla S/M,S / 36 / 8,Nuevo sin etiquetas,Women,3.0,EUR,2025-10-08T14:19:16.219480,https://www.vinted.es/items/7264264544-set-conjunto-morado-talla-sm,292304911,True,,
7259967228,Zara,Dresses,Vestido de Zara,L / 40 / 12,Muy bueno,Women,8.0,EUR,2025-10-08T14:19:16.219480,https://www.vinted.es/items/7259967228-vestido-de-zara,80610667,True,,
7263114127,Zara,Dresses,Vestido Zara,XS / 34 / 6,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T14:19:16.219480,https://www.vinted.es/items/7263114127-vestido-zara,57797754,True,,
7266853736,Zara,Dresses,Vestido,XS / 34 / 6,Nuevo sin etiquetas,Women,28.0,EUR,2025-10-08T14:19:16.219480,https://www.vinted.es/items/7266853736-vestido,30353113,True,,
7258448877,Zara,Dresses,Vestido azul marino Zara talla S,S / 36 / 8,Muy bueno,Women,7.0,EUR,2025-10-08T14:19:16.219480,https://www.vinted.es/items/7258448877-vestido-azul-marino-zara-talla-s,33225996,True,,
7263728062,Zara,Dresses,Vestido blanco Zara,S / 36 / 8,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7263728062-vestido-blanco-zara,294414770,True,,
7262023347,Zara,Dresses,Vestido terciopelo corto,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7262023347-vestido-terciopelo-corto,27781559,True,,
7255127058,Zara,Dresses,Vestido negro Zara,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7255127058-vestido-negro-zara,165216369,True,,
7267397136,Zara,Dresses,Vestido Zara,XS / 34 / 6,Nuevo con etiquetas,Women,20.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7267397136-vestido-zara,236768731,True,,
7264461267,Zara,Dresses,Vestido blanco y negro de Zara,XS / 34 / 6,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7264461267-vestido-blanco-y-negro-de-zara,33449678,True,,
7261504869,Zara,Dresses,Vestido escote,S / 36 / 8,Muy bueno,Women,16.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7261504869-vestido-escote,30898818,True,,
7264410387,Zara,Dresses,Vestido de Zara,S / 36 / 8,Muy bueno,Women,15.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7264410387-vestido-de-zara,32077277,True,,
7265516267,Zara,Dresses,Vestido midi Zara,S / 36 / 8,Nuevo con etiquetas,Women,25.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7265516267-vestido-midi-zara,149721910,True,,
7267320294,Zara,Dresses,Vestido rojo Zara talla L,L / 40 / 12,Nuevo con etiquetas,Women,4.5,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7267320294-vestido-rojo-zara-talla-l,40365408,True,,
7260702027,Zara,Dresses,Vestido mini volantes,S / 36 / 8,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7260702027-vestido-mini-volantes,40053810,True,,
7267369462,Zara,Dresses,Vestido Vaquero Zara,L / 40 / 12,Muy bueno,Women,15.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7267369462-vestido-vaquero-zara,288712166,True,,
7261869940,Zara,Dresses,Vestido negro midi,L / 40 / 12,Nuevo sin etiquetas,Women,9.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7261869940-vestido-negro-midi,139342577,True,,
7261551830,Zara,Dresses,Vestido hilo plateado Zara talla L,L / 40 / 12,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7261551830-vestido-hilo-plateado-zara-talla-l,289350395,True,,
7266836738,Zara,Dresses,Vestido largo verde y negro de Zara,S / 36 / 8,Nuevo sin etiquetas,Women,9.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7266836738-vestido-largo-verde-y-negro-de-zara,70526810,True,,
7267107174,Zara,Dresses,Estado de Zara,M / 38 / 10,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7267107174-estado-de-zara,28708119,True,,
7257430917,Zara,Dresses,vestido negro ceñido escote en V,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7257430917-vestido-negro-cenido-escote-en-v,120601236,True,,
7264528381,Zara,Dresses,Vestido lentejuelas Zara,S / 36 / 8,Nuevo con etiquetas,Women,25.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7264528381-vestido-lentejuelas-zara,185849727,True,,
7261145860,Zara,Dresses,Vestido Zara otoño invierno,L / 40 / 12,Muy bueno,Women,9.99,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7261145860-vestido-zara-otono-invierno,56374051,True,winter,invierno
7258546668,Zara,Dresses,"Vestido Zara talla M, lunares",M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7258546668-vestido-zara-talla-m-lunares,275068300,True,,
7256778315,Zara,Dresses,Vestido verde Zara bolsillos,S / 36 / 8,Muy bueno,Women,2.5,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7256778315-vestido-verde-zara-bolsillos,132218369,True,,
7258889017,Zara,Dresses,Vestido midi de punto,S / 36 / 8,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7258889017-vestido-midi-de-punto,157682835,True,,
7252906571,Zara,Dresses,Vestido floreal Zara •talla M•,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7252906571-vestido-floreal-zara-talla-m,62787018,True,,
7261630679,Zara,Dresses,Vestido verde botella plisado,M / 38 / 10,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7261630679-vestido-verde-botella-plisado,45850842,True,,
7262262801,Zara,Dresses,Vestido blanco Zara,S / 36 / 8,Bueno,Women,10.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7262262801-vestido-blanco-zara,181516098,True,,
7260391715,Zara,Dresses,Vestido beige Zara,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7260391715-vestido-beige-zara,29975616,True,,
7267273577,Zara,Dresses,Vestido largo de punto marrón Zara,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7267273577-vestido-largo-de-punto-marron-zara,293663169,True,,
7255827418,Zara,Dresses,Vestido de punto de Zara,M / 38 / 10,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7255827418-vestido-de-punto-de-zara,74736483,True,,
7257468792,Zara,Dresses,Vestido Zara,L / 40 / 12,Bueno,Women,3.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7257468792-vestido-zara,25575630,True,,
7250254836,Zara,Dresses,Vestido verde Zara,S / 36 / 8,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7250254836-vestido-verde-zara,245785787,True,,
7262982047,Zara,Dresses,Vestido negro lentejuelas Zara Talla XL,XL / 42 / 14,Muy bueno,Women,8.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7262982047-vestido-negro-lentejuelas-zara-talla-xl,207457930,True,,
7260174645,Zara,Dresses,Vestido negro midi Zara,L / 40 / 12,Muy bueno,Women,12.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7260174645-vestido-negro-midi-zara,42838035,True,,
7253657030,Zara,Dresses,Vestido Zara,L / 40 / 12,Muy bueno,Women,8.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7253657030-vestido-zara,94465207,True,,
7259033395,Zara,Dresses,Vestido vaquero Zara,S / 36 / 8,Muy bueno,Women,9.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7259033395-vestido-vaquero-zara,274638458,True,,
7267041960,Zara,Dresses,Vestido de punto 💚Zara,L / 40 / 12,Muy bueno,Women,5.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7267041960-vestido-de-punto-zara,34503695,True,,
7265292106,Zara,Dresses,Vestido verde Zara,XS / 34 / 6,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7265292106-vestido-verde-zara,38850409,True,,
7262781974,Zara,Dresses,Vestido de lino Zara,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7262781974-vestido-de-lino-zara,116902840,True,,
7252213850,Zara,Dresses,Vestido de Zara,S / 36 / 8,Nuevo sin etiquetas,Women,8.5,EUR,2025-10-08T14:19:16.220481,https://www.vinted.es/items/7252213850-vestido-de-zara,72668892,True,,
