item_id,brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,seller_id,visible,season,season_keyword,scrape_timestamp
7331274712,Sfera,Dresses,Vestido negro con topitos azules y blancos sin estrenar de Sfera,L / 40 / 12,Nuevo con etiquetas,Women,20.0,EUR,2025-10-16T01:08:53,69374688,True,,,2025-10-16T01:09:19.756455
7331274915,Lpb,Dresses,Robe noir,S / 36 / 8,Muy bueno,Women,4.0,EUR,2025-10-16T01:09:04,30138761,True,,,2025-10-16T01:09:19.756455
7331274899,Promod,Dresses,Robe Promod,S / 36 / 8,Muy bueno,Women,4.0,EUR,2025-10-16T01:09:03,19504117,True,,,2025-10-16T01:09:19.756455
7331274888,Primark,Dresses,Robe fleurie taille 44,XXL / 44 / 16,Muy bueno,Women,5.0,EUR,2025-10-16T01:09:03,257734436,True,,,2025-10-16T01:09:19.756455
7331274897,Tally Weijl,Dresses,Abito,L / 40 / 12,Nuevo con etiquetas,Women,8.0,EUR,2025-10-16T01:09:03,86312373,True,,,2025-10-16T01:09:19.756455
7331274822,H&M,Dresses,Robe cotelee 34,XS / 34 / 6,Nuevo sin etiquetas,Women,8.5,EUR,2025-10-16T01:08:59,18781192,True,,,2025-10-16T01:09:19.756455
7331274690,,Dresses,Robe femme,L / 40 / 12,Muy bueno,Women,4.5,EUR,2025-10-16T01:08:52,30682162,True,,,2025-10-16T01:09:19.756455
7331274591,sansnom.,Dresses,Robe La petite somptueuse,M / 38 / 10,Muy bueno,Women,27.0,EUR,2025-10-16T01:08:46,14470174,True,,,2025-10-16T01:09:19.756455
7331274604,Compania Fantastica,Dresses,Vestido animal print,M / 38 / 10,Nuevo sin etiquetas,Women,13.0,EUR,2025-10-16T01:08:46,28474614,True,,,2025-10-16T01:09:19.756455
7331274587,Mango,Dresses,Robe chemise Kaki,S / 36 / 8,Bueno,Women,2.0,EUR,2025-10-16T01:08:45,22704415,True,,,2025-10-16T01:09:19.756455
7331274441,Nessun Brand,Dresses,Abitino blu,Talla única,Muy bueno,Women,8.0,EUR,2025-10-16T01:08:38,49007935,True,,,2025-10-16T01:09:19.756455
7331274231,Local,Dresses,Precioso vestido muy original y elegante 🌹Très belle robe très originale,XL / 42 / 14,Muy bueno,Women,27.0,EUR,2025-10-16T01:08:23,31219714,True,,,2025-10-16T01:09:19.756455
7331274302,MustHaves By Elja,Dresses,Lange slangenprint jurk nieuw maat LXL Musthaves by Elja,XL / 42 / 14,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-16T01:08:28,67458847,True,,,2025-10-16T01:09:19.756455
7331274218,Mango,Dresses,Vestido Mango,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-16T01:08:22,35541278,True,,,2025-10-16T01:09:19.756455
7331274064,caftan,Dresses,Caftan sari,L / 40 / 12,Nuevo con etiquetas,Women,179.0,EUR,2025-10-16T01:08:13,17956853,True,,,2025-10-16T01:09:19.756455
7331273850,Massimo Dutti,Dresses,Vestido Massimo Dutti Burdeos - Talla S,S / 36 / 8,Muy bueno,Women,37.0,EUR,2025-10-16T01:08:00,49114437,True,,,2025-10-16T01:09:19.756455
7331274012,Ayriss,Dresses,Robe femme,S / 36 / 8,Muy bueno,Women,4.0,EUR,2025-10-16T01:08:10,39285398,True,,,2025-10-16T01:09:19.756455
7331273977,KOOKAÏ,Dresses,Vestido cintura fruncida Kookai,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-16T01:08:08,29839105,True,,,2025-10-16T01:09:19.756455
7331273591,Zara,Dresses,Vestido gris Zara volantes,M / 38 / 10,Muy bueno,Women,10.9,EUR,2025-10-16T01:07:47,274436677,True,,,2025-10-16T01:09:19.756455
7331273821,Happy D. By Damart,Dresses,Très jolie robe happy D,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-16T01:07:58,25415107,True,,,2025-10-16T01:09:19.756455
7328916807,Stradivarius,Dresses,Abito in maglia modello oversize donna taglia M,M / 38 / 10,Muy bueno,Women,35.0,EUR,2025-10-15T12:28:36,52234262,True,,,2025-10-16T01:09:19.756455
7331273567,Camomilla,Dresses,4871 Camomilla - Vestito - M - 42 87,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-16T01:07:46,293488351,True,,,2025-10-16T01:09:19.756455
7331273326,boutique,Dresses,🖤Vestido negro con escote en espalda - Talla L🖤,L / 40 / 12,Muy bueno,Women,12.0,EUR,2025-10-16T01:07:34,62877437,True,,,2025-10-16T01:09:19.756455
7331273638,Made In Italy,Dresses,Robe décontractée,L / 40 / 12,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-16T01:07:49,296211386,True,,,2025-10-16T01:09:19.756455
7328904907,Fracomina,Dresses,Elegante abito in maglia invernale donna taglia S,S / 36 / 8,Muy bueno,Women,129.0,EUR,2025-10-15T12:27:15,52234262,True,,,2025-10-16T01:09:19.756455
7331273530,Naf Naf,Dresses,Vestito da donna,XS / 34 / 6,Muy bueno,Women,24.0,EUR,2025-10-16T01:07:43,49647942,True,,,2025-10-16T01:09:19.756455
7331273226,Boutique Parisienne,Dresses,Robe - Marron & Crème - A Pois - Cocooning - Automne,S / 36 / 8,Muy bueno,Women,27.0,EUR,2025-10-16T01:07:28,267227945,True,,,2025-10-16T01:09:19.756455
7331273274,IKKS,Dresses,Robe marron femme ikks capuche taille 34,XS / 34 / 6,Muy bueno,Women,10.0,EUR,2025-10-16T01:07:31,157789251,True,,,2025-10-16T01:09:19.756455
7331273183,Mango,Dresses,Pichi de Mango,XS / 34 / 6,Nuevo con etiquetas,Women,21.99,EUR,2025-10-16T01:07:25,67723680,True,,,2025-10-16T01:09:19.756455
7331273105,Boss,Dresses,Robe mi longue BOSS S,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-16T01:07:20,40022493,True,,,2025-10-16T01:09:19.756455
7331273002,xekeway,Dresses,Superbe combinaison d’été Xekeway taille M,M / 38 / 10,Nuevo con etiquetas,Women,39.0,EUR,2025-10-16T01:07:14,105137637,True,,,2025-10-16T01:09:19.756455
7330854412,Bershka,Dresses,Vestido azul eléctrico,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-15T17:01:21,295266597,True,,,2025-10-16T01:09:19.756455
7331272714,Clockhouse,Dresses,Vestido corto basico negro sin mangas con tachuelas de c&a,XL / 42 / 14,Bueno,Women,10.0,EUR,2025-10-16T01:06:55,69374688,True,,,2025-10-16T01:09:19.756455
7331272906,ZILCH,Dresses,Robe Zilch,XS / 34 / 6,Nuevo con etiquetas,Women,25.0,EUR,2025-10-16T01:07:08,23814925,True,,,2025-10-16T01:09:19.756455
7331272776,Mise Au Green,Dresses,Pull long,XL / 42 / 14,Muy bueno,Women,10.0,EUR,2025-10-16T01:06:59,64549472,True,,,2025-10-16T01:09:19.756455
7331272785,ASOS,Dresses,Robe soirée asos taille 36 neuve jaune poussin,S / 36 / 8,Nuevo con etiquetas,Women,50.0,EUR,2025-10-16T01:06:59,14081904,True,,,2025-10-16T01:09:19.756455
7331272540,Promod,Dresses,🤍Vestido formal 100% lino - Talla L🤍,L / 40 / 12,Muy bueno,Women,18.0,EUR,2025-10-16T01:06:44,62877437,True,,,2025-10-16T01:09:19.756455
7331272605,Vestito,Dresses,2774 - Vestito elegantissimo - S -,S / 36 / 8,Muy bueno,Women,13.0,EUR,2025-10-16T01:06:49,293488351,True,,,2025-10-16T01:09:19.756455
7331272569,Esprit,Dresses,Robe cargo,M / 38 / 10,Muy bueno,Women,4.5,EUR,2025-10-16T01:06:46,167752278,True,,,2025-10-16T01:09:19.756455
7331272113,Adrianna Papell,Dresses,Robe rose à sequins Adrianna Papell taille 40,L / 40 / 12,Nuevo con etiquetas,Women,27.0,EUR,2025-10-16T01:06:20,12122380,True,,,2025-10-16T01:09:19.756455
7331272256,,Dresses,Robe casual,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-16T01:06:27,30138761,True,,,2025-10-16T01:09:19.756455
7331272109,Made,Dresses,2805 - Made In Italy - vestito - M,M / 38 / 10,Muy bueno,Women,13.0,EUR,2025-10-16T01:06:20,293488351,True,,,2025-10-16T01:09:19.756455
7331272076,aNYplace,Dresses,Abito senza maniche,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-16T01:06:17,295547989,True,,,2025-10-16T01:09:19.756455
7331272062,LH,Dresses,Robe casual Lh taille 44 noire multicolore très bon état,XXL / 44 / 16,Muy bueno,Women,17.5,EUR,2025-10-16T01:06:17,221425135,True,,,2025-10-16T01:09:19.756455
7331272028,Ydence,Dresses,Blouse dress,S / 36 / 8,Muy bueno,Women,15.0,EUR,2025-10-16T01:06:14,66410376,True,,,2025-10-16T01:09:19.756455
7331271780,Inside,Dresses,Vestido palabra de honor,S / 36 / 8,Muy bueno,Women,18.0,EUR,2025-10-16T01:05:59,116029769,True,,,2025-10-16T01:09:19.756455
7328123919,Cache Cache,Dresses,Robe jean Cache Cache 42,XL / 42 / 14,Muy bueno,Women,6.0,EUR,2025-10-15T11:01:29,1038472,True,,,2025-10-16T01:09:19.756455
7331271903,,Dresses,Robe t 42,XL / 42 / 14,Muy bueno,Women,5.0,EUR,2025-10-16T01:06:07,12215236,True,,,2025-10-16T01:09:19.756455
7331271906,Zara,Dresses,Robe de soirée Zara,M / 38 / 10,Muy bueno,Women,6.0,EUR,2025-10-16T01:06:07,18409536,True,,,2025-10-16T01:09:19.756455
7331271958,Etam,Dresses,Robe manches courtes,L / 40 / 12,Muy bueno,Women,8.0,EUR,2025-10-16T01:06:10,12576835,True,,,2025-10-16T01:09:19.756455
7331271723,IKKS,Dresses,Robe IKKS neuve,S / 36 / 8,Nuevo con etiquetas,Women,50.0,EUR,2025-10-16T01:05:56,6848024,True,,,2025-10-16T01:09:19.756455
7331271519,H&M,Dresses,Robe H&M,S / 36 / 8,Muy bueno,Women,15.0,EUR,2025-10-16T01:05:44,89266439,True,,,2025-10-16T01:09:19.756455
7331271605,Molly Bracken,Dresses,Robe avec un décolté en V dans le dos,L / 40 / 12,Muy bueno,Women,5.0,EUR,2025-10-16T01:05:49,129984247,True,,,2025-10-16T01:09:19.756455
7331271503,Zizzi,Dresses,Zizzi spijkerjurk maat L,4XL / 48 / 20,Muy bueno,Women,15.0,EUR,2025-10-16T01:05:43,237779514,True,,,2025-10-16T01:09:19.756455
7331271386,Vintage Dressing,Dresses,Abito volant rosa Pink Dress Robe Rose d'été,L / 40 / 12,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-16T01:05:36,72592933,True,,,2025-10-16T01:09:19.756455
7331271384,Vero Moda,Dresses,Robe longue,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-16T01:05:36,86528980,True,,,2025-10-16T01:09:19.756455
7331271226,By One,Dresses,"Robe casual rouge By One taille L, élégante et confortable",L / 40 / 12,Muy bueno,Women,25.0,EUR,2025-10-16T01:05:26,221425135,True,,,2025-10-16T01:09:19.756455
7331271241,Comptoir des Cotonniers,Dresses,Vestido fondo de armario chic,M / 38 / 10,Muy bueno,Women,12.0,EUR,2025-10-16T01:05:27,29839105,True,,,2025-10-16T01:09:19.756455
7328975904,Made In Italy,Dresses,Elegante abito lounguette donna taglia M,M / 38 / 10,Muy bueno,Women,29.9,EUR,2025-10-15T12:35:27,52234262,True,,,2025-10-16T01:09:19.756455
7331271107,Zara,Dresses,Pero Rosa Pana,M / 38 / 10,Muy bueno,Women,3.5,EUR,2025-10-16T01:05:19,237305850,True,,,2025-10-16T01:09:19.756455
7331270768,Vintage Dressing,Dresses,Vestido vintage a rayas,M / 38 / 10,Nuevo sin etiquetas,Women,25.0,EUR,2025-10-16T01:04:57,30646298,True,,,2025-10-16T01:09:19.756455
7331271064,New Collection,Dresses,robe new colection,M / 38 / 10,Muy bueno,Women,35.0,EUR,2025-10-16T01:05:16,157686228,True,,,2025-10-16T01:09:19.756455
7331270949,Zara,Dresses,Robe bleue,S / 36 / 8,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-16T01:05:09,14298203,True,,,2025-10-16T01:09:19.756455
7331270898,,Dresses,Djellaba marocain oriental taille M neuf,M / 38 / 10,Nuevo con etiquetas,Women,13.5,EUR,2025-10-16T01:05:05,35498449,True,,,2025-10-16T01:09:19.756455
7331266328,MAX&Co.,Dresses,MaX&Co abito,M / 38 / 10,Nuevo sin etiquetas,Women,62.0,EUR,2025-10-16T01:00:08,58444731,True,,,2025-10-16T01:09:19.756455
7331270601,Sfera,Dresses,Vestido corto de polipiel negro sin estrenar de Sfera,M / 38 / 10,Nuevo con etiquetas,Women,30.0,EUR,2025-10-16T01:04:48,69374688,True,,,2025-10-16T01:09:19.756455
7331270790,Vintage Dressing,Dresses,Robe lycra 36,S / 36 / 8,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-16T01:04:58,18781192,True,,,2025-10-16T01:09:19.756455
7331270699,Bel&Bo,Dresses,Blauw kleedje,XL / 42 / 14,Bueno,Women,4.0,EUR,2025-10-16T01:04:53,169934367,True,,,2025-10-16T01:09:19.756455
7331270611,Local,Dresses,Vestido largo,L / 40 / 12,Muy bueno,Women,12.0,EUR,2025-10-16T01:04:48,23989832,True,,,2025-10-16T01:09:19.756455
7331270469,Miss Sixty,Dresses,Vintage Miss Sixty Knit Dress,S / 36 / 8,Muy bueno,Women,20.0,EUR,2025-10-16T01:04:40,89757428,True,,,2025-10-16T01:09:19.756455
7331270455,Mango,Dresses,Mango dress,XS / 34 / 6,Muy bueno,Women,3.0,EUR,2025-10-16T01:04:38,66410376,True,,,2025-10-16T01:09:19.756455
7331270467,Made In Italy,Dresses,Robe décontractée,L / 40 / 12,Muy bueno,Women,6.0,EUR,2025-10-16T01:04:39,296211386,True,,,2025-10-16T01:09:19.756455
7331270220,Shein,Dresses,Vestido negro con perlitas talla L,L / 40 / 12,Muy bueno,Women,5.0,EUR,2025-10-16T01:04:21,40534513,True,,,2025-10-16T01:09:19.756455
7331270130,Mango,Dresses,Robe mango noire,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-16T01:04:15,213233358,True,,,2025-10-16T01:09:19.756455
7331269823,Vintage Dressing,Dresses,🤎Vestido vintage estampado - Talla M🤎,M / 38 / 10,Muy bueno,Women,16.0,EUR,2025-10-16T01:03:56,62877437,True,,,2025-10-16T01:09:19.756455
7331269896,C&A,Dresses,Robe manches courtes,5XL / 50 / 22,Muy bueno,Women,6.0,EUR,2025-10-16T01:04:01,12063908,True,,,2025-10-16T01:09:19.756455
7331269671,Lakeland,Dresses,Bonito vestido negro 💝,XL / 42 / 14,Muy bueno,Women,24.0,EUR,2025-10-16T01:03:46,82344526,True,,,2025-10-16T01:09:19.756455
7328765226,bpc bonprix collection,Dresses,Vestito maglia lungo TG 42/44,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-15T12:11:23,154545464,True,,,2025-10-16T01:09:19.756455
7331269523,Grain de Malice,Dresses,Robe porte feuille grain de Malice t38,M / 38 / 10,Muy bueno,Women,12.5,EUR,2025-10-16T01:03:37,13227884,True,,,2025-10-16T01:09:19.756455
7331269558,Ba&sh,Dresses,Robe ba&sh,S / 36 / 8,Muy bueno,Women,70.0,EUR,2025-10-16T01:03:40,213848138,True,,,2025-10-16T01:09:19.756455
7331269449,Baptiste,Dresses,Longue robe Baptiste T m,M / 38 / 10,Muy bueno,Women,6.0,EUR,2025-10-16T01:03:33,141773279,True,,,2025-10-16T01:09:19.756455
7331269403,Jacqueline Riu,Dresses,Robe JR,L / 40 / 12,Bueno,Women,2.5,EUR,2025-10-16T01:03:30,127732162,True,,,2025-10-16T01:09:19.756455
7331269343,InWear,Dresses,Robe femme taille 32 inwear brique neuve,XXS / 32 / 4,Nuevo con etiquetas,Women,35.0,EUR,2025-10-16T01:03:26,157789251,True,,,2025-10-16T01:09:19.756455
7331269360,WE,Dresses,Tuniek WE maat xl zwart,XL / 42 / 14,Muy bueno,Women,4.5,EUR,2025-10-16T01:03:27,65452561,True,,,2025-10-16T01:09:19.756455
7331269342,Shein,Dresses,Robe fleurie,XS / 34 / 6,Muy bueno,Women,3.0,EUR,2025-10-16T01:03:26,22704415,True,,,2025-10-16T01:09:19.756455
7331269229,Comptoir des Cotonniers,Dresses,Comptoir des cotonniers robe noire T 36 en tbe,S / 36 / 8,Muy bueno,Women,15.0,EUR,2025-10-16T01:03:19,172542082,True,,,2025-10-16T01:09:19.756455
7331269237,Jennyfer,Dresses,Robe cotelee sexy xs jennyfer,XS / 34 / 6,Nuevo sin etiquetas,Women,8.5,EUR,2025-10-16T01:03:20,18781192,True,,,2025-10-16T01:09:19.756455
7291231065,Axara,Dresses,Robe axara,S / 36 / 8,Muy bueno,Women,14.0,EUR,2025-10-12T03:30:49,11796550,True,,,2025-10-16T01:09:19.756455
7331269065,,Dresses,Djellaba marocain taille M neuf,M / 38 / 10,Nuevo con etiquetas,Women,13.5,EUR,2025-10-16T01:03:08,35498449,True,,,2025-10-16T01:09:19.756455
7331268651,Made In Italy,Dresses,Precioso vestido,Talla única,Muy bueno,Women,2.5,EUR,2025-10-16T01:02:40,43109044,True,,,2025-10-16T01:09:19.756455
7331268556,New Laviva,Dresses,robe chemise noire neuve new Laviva t 40,L / 40 / 12,Nuevo sin etiquetas,Women,25.0,EUR,2025-10-16T01:02:34,12429758,True,,,2025-10-16T01:09:19.756455
7331268713,Sisley,Dresses,Abito midi - Sisley,XS / 34 / 6,Muy bueno,Women,25.0,EUR,2025-10-16T01:02:45,70515897,True,,,2025-10-16T01:09:19.756455
7331268716,Compania Fantastica,Dresses,Vestido,S / 36 / 8,Nuevo con etiquetas,Women,34.0,EUR,2025-10-16T01:02:45,26133445,True,,,2025-10-16T01:09:19.756455
7309895599,Mango,Dresses,Robe courte à carreaux MNG,M / 38 / 10,Bueno,Women,10.0,EUR,2025-10-14T06:24:29,255658478,True,,,2025-10-16T01:09:19.756455
7331268606,Cache Cache,Dresses,Robe cache cache,S / 36 / 8,Bueno,Women,3.0,EUR,2025-10-16T01:02:37,19504117,True,,,2025-10-16T01:09:19.756455
7331268605,Camaïeu,Dresses,Robe noir / Camaïeu / T 40,L / 40 / 12,Muy bueno,Women,2.0,EUR,2025-10-16T01:02:37,136176653,True,,,2025-10-16T01:09:19.756455
7331268459,Gémo,Dresses,Robe de grossesse,XL / 42 / 14,Muy bueno,Women,4.0,EUR,2025-10-16T01:02:27,12063908,True,,,2025-10-16T01:09:19.756455
7331268549,Primark,Dresses,Bordeaux rode jurk maat 40,L / 40 / 12,Muy bueno,Women,5.0,EUR,2025-10-16T01:02:33,59636383,True,,,2025-10-16T01:09:19.756455
7331268491,Bodyflirt,Dresses,Bodyflirt jurk,4XL / 48 / 20,Nuevo sin etiquetas,Women,12.5,EUR,2025-10-16T01:02:29,76711009,True,,,2025-10-16T01:09:19.756455
7331268206,H&M,Dresses,Abito invernale a fascia H&m hem taglia xs nero,XS / 34 / 6,Muy bueno,Women,6.0,EUR,2025-10-16T01:02:11,49346009,True,,,2025-10-16T01:09:19.756455
7331268189,Vero Moda,Dresses,Vestido satinado verde caqui con escote anudado – Vero Moda Talla S,S / 36 / 8,Muy bueno,Women,22.0,EUR,2025-10-16T01:02:11,62877437,True,,,2025-10-16T01:09:19.756455
7315430298,,Dresses,Robe noire et blanche – chic et intemporelle,M / 38 / 10,Muy bueno,Women,16.0,EUR,2025-10-15T01:00:36,255658478,True,,,2025-10-16T01:09:19.756455
7331268403,Zara,Dresses,Grijze lange jurk,M / 38 / 10,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-16T01:02:24,123868045,True,,,2025-10-16T01:09:19.756455
7331268370,Zara,Dresses,Robe laine zara,S / 36 / 8,Muy bueno,Women,7.0,EUR,2025-10-16T01:02:22,952158,True,,,2025-10-16T01:09:19.756455
7331268214,Goa,Dresses,Robe GOA,S / 36 / 8,Muy bueno,Women,15.0,EUR,2025-10-16T01:02:12,89266439,True,,,2025-10-16T01:09:19.756455
7331268322,Salsa,Dresses,Vestido abotonado Salsa,M / 38 / 10,Muy bueno,Women,12.0,EUR,2025-10-16T01:02:18,29839105,True,,,2025-10-16T01:09:19.756455
7331268225,Juan Avellaneda,Dresses,Vestido eventos / invitados Seeiou,XS / 34 / 6,Muy bueno,Women,69.0,EUR,2025-10-16T01:02:12,44915406,True,,,2025-10-16T01:09:19.756455
7331267928,Tara Jarmon,Dresses,Robe en lin Tara Jarmon t40,L / 40 / 12,Bueno,Women,25.0,EUR,2025-10-16T01:01:53,13227884,True,,,2025-10-16T01:09:19.756455
7331268062,,Dresses,Robe pull,XL / 42 / 14,Bueno,Women,2.0,EUR,2025-10-16T01:02:02,127732162,True,,,2025-10-16T01:09:19.756455
7331267933,Vero Moda,Dresses,Robe longue,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-16T01:01:54,86528980,True,,,2025-10-16T01:09:19.756455
7331267796,Pam & arch,Dresses,"Y2k Splendido abito, in maglina di lana, Pam & Arch",S / 36 / 8,Nuevo sin etiquetas,Women,14.9,EUR,2025-10-16T01:01:44,140106344,True,,,2025-10-16T01:09:19.756455
7331267722,esperance paris,Dresses,jolie robe,M / 38 / 10,Bueno,Women,5.0,EUR,2025-10-16T01:01:39,149273202,True,,,2025-10-16T01:09:19.756455
7331267640,Josefa Rivas,Dresses,"Robe noire Josefa Rivas Taille L, élégante, soirée, cocktail, bureau, minimaliste, intemporelle, Y2K",L / 40 / 12,Muy bueno,Women,35.0,EUR,2025-10-16T01:01:34,89757428,True,,,2025-10-16T01:09:19.756455
7331267705,Shein,Dresses,Robe fleurie,S / 36 / 8,Muy bueno,Women,2.0,EUR,2025-10-16T01:01:38,11917445,True,,,2025-10-16T01:09:19.756455
7331267651,Mango,Dresses,Vestido MIDI  mango animal print,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-16T01:01:35,283389792,True,,,2025-10-16T01:09:19.756455
7331267396,GAP,Dresses,Vestido azul marino de algodón con manga larga – Gap Kids Talla XL,S / 36 / 8,Muy bueno,Women,16.0,EUR,2025-10-16T01:01:18,62877437,True,,,2025-10-16T01:09:19.756455
7331267592,Tommy Hilfiger,Dresses,Vestitino donna tommy hilfiger,XXL / 44 / 16,Muy bueno,Women,20.0,EUR,2025-10-16T01:01:31,121548899,True,,,2025-10-16T01:09:19.756455
7331267312,,Dresses,Abito blu con fiocchetti consiglio s/m,S / 36 / 8,Muy bueno,Women,12.0,EUR,2025-10-16T01:01:13,52709610,True,,,2025-10-16T01:09:19.756455
7331267385,Zara,Dresses,Robe Zara,L / 40 / 12,Muy bueno,Women,15.0,EUR,2025-10-16T01:01:17,89266439,True,,,2025-10-16T01:09:19.756455
7331267496,,Dresses,Robe pour événement,S / 36 / 8,Muy bueno,Women,12.0,EUR,2025-10-16T01:01:24,22704415,True,,,2025-10-16T01:09:19.756455
7331267473,Bodyflirt,Dresses,Kleurrijke jurk,4XL / 48 / 20,Nuevo sin etiquetas,Women,12.5,EUR,2025-10-16T01:01:23,76711009,True,,,2025-10-16T01:09:19.756455
7331267497,H&M,Dresses,Korte grijze jurk,M / 38 / 10,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-16T01:01:24,123868045,True,,,2025-10-16T01:09:19.756455
7331267427,Tati,Dresses,Robe tati,L / 40 / 12,Bueno,Women,1.5,EUR,2025-10-16T01:01:20,14273552,True,,,2025-10-16T01:09:19.756455
7301688237,Guess by Marciano,Dresses,Abito nero Guess by Marciano,M / 38 / 10,Muy bueno,Women,45.0,EUR,2025-10-15T16:18:17,61151108,True,,,2025-10-16T01:09:19.756455
7331267330,Manoukian,Dresses,Robe hiver Manoukian,XL / 42 / 14,Muy bueno,Women,14.0,EUR,2025-10-16T01:01:14,161369784,True,,,2025-10-16T01:09:19.756455
7331267159,H&M,Dresses,Robe H&M t xl,XL / 42 / 14,Muy bueno,Women,11.0,EUR,2025-10-16T01:01:04,13227884,True,,,2025-10-16T01:09:19.756455
7331267293,Zara,Dresses,Vestito donna Zara,S / 36 / 8,Muy bueno,Women,26.0,EUR,2025-10-16T01:01:12,49647942,True,,,2025-10-16T01:09:19.756455
7331267264,Morgan,Dresses,Robe Morgan XS,XS / 34 / 6,Nuevo con etiquetas,Women,30.0,EUR,2025-10-16T01:01:10,14626786,True,,,2025-10-16T01:09:19.756455
7331267218,Bonprix,Dresses,Robe courte,6XL / 52 / 24,Nuevo sin etiquetas,Women,4.0,EUR,2025-10-16T01:01:07,270748931,True,,,2025-10-16T01:09:19.756455
7331267024,Local,Dresses,Vestido mujer verano talla XXL color rojo,XXL / 44 / 16,Muy bueno,Women,6.5,EUR,2025-10-16T01:00:55,284687493,True,summer,verano,2025-10-16T01:09:19.756455
7331267062,Margaux Lonnberg,Dresses,Robe en denim,S / 36 / 8,Muy bueno,Women,32.0,EUR,2025-10-16T01:00:58,18851661,True,,,2025-10-16T01:09:19.756455
7331267058,Shein,Dresses,Robe noir / Shein / T 42,XL / 42 / 14,Muy bueno,Women,2.0,EUR,2025-10-16T01:00:58,136176653,True,,,2025-10-16T01:09:19.756455
7331267022,Geisha,Dresses,Robe manche longue,XXXL / 46 / 18,Muy bueno,Women,10.0,EUR,2025-10-16T01:00:55,12063908,True,,,2025-10-16T01:09:19.756455
7331266890,My Jewellery,Dresses,Super mooi kleedje,S / 36 / 8,Nuevo con etiquetas,Women,30.0,EUR,2025-10-16T01:00:48,24941007,True,,,2025-10-16T01:09:19.756455
7331266976,Shein,Dresses,Robe extensible neuve shein S,S / 36 / 8,Nuevo sin etiquetas,Women,8.5,EUR,2025-10-16T01:00:52,18781192,True,,,2025-10-16T01:09:19.756455
7331266935,Claudie Pierlot,Dresses,Robe rouge taille 34 Claudie pierlot plisee tbe,XS / 34 / 6,Muy bueno,Women,49.0,EUR,2025-10-16T01:00:50,157789251,True,,,2025-10-16T01:09:19.756455
7331266830,Luxury Style,Dresses,Luxury Style  Clothing - Vestito - nuovo con cartellino - taglia unica -lungo 104 cm - 4008,Talla única,Nuevo con etiquetas,Women,17.6,EUR,2025-10-16T01:00:44,293488351,True,,,2025-10-16T01:09:19.756455
7331266697,Eseoese,Dresses,Vestido corto de Ese O Ese estampado,S / 36 / 8,Muy bueno,Women,18.0,EUR,2025-10-16T01:00:34,49114437,True,,,2025-10-16T01:09:19.756455
7331266787,ever.me,Dresses,Lange bewerkte jurk nieuw maat 36/S Ever.me,S / 36 / 8,Nuevo con etiquetas,Women,15.0,EUR,2025-10-16T01:00:41,67458847,True,,,2025-10-16T01:09:19.756455
7331266606,Mango,Dresses,💙Vestido mango de lunares - Talla S💙,S / 36 / 8,Muy bueno,Women,18.0,EUR,2025-10-16T01:00:27,62877437,True,,,2025-10-16T01:09:19.756455
7331266768,Pimkie,Dresses,Robe pull en laine beige fille,XS / 34 / 6,Muy bueno,Women,4.0,EUR,2025-10-16T01:00:40,35530734,True,,,2025-10-16T01:09:19.756455
7331266749,Guess by Marciano,Dresses,"Abito donna,con scalda cuore ,elastico,strepitoso",L / 40 / 12,Muy bueno,Women,19.5,EUR,2025-10-16T01:00:39,52931793,True,,,2025-10-16T01:09:19.756455
7331266660,Cache Cache,Dresses,Robe cache cache t 36 38,S / 36 / 8,Nuevo sin etiquetas,Women,20.0,EUR,2025-10-16T01:00:30,12429758,True,,,2025-10-16T01:09:19.756455
7331266763,Stilonoir,Dresses,Completo maglia + gonna,L / 40 / 12,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-16T01:00:40,249844208,True,,,2025-10-16T01:09:19.756455
7331266758,Shein,Dresses,Robe courte,XS / 34 / 6,Muy bueno,Women,6.5,EUR,2025-10-16T01:00:39,295875249,True,,,2025-10-16T01:09:19.756455
7331266433,Naf Naf,Dresses,Robe Naf Naf t 36,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-16T01:00:15,13227884,True,,,2025-10-16T01:09:19.756455
