item_id,brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,listing_url,seller_id,visible,season,season_keyword,scrape_timestamp
7278363289,Zara,Dresses,Vestido verde zara nuevo,XS / 34 / 6,Nuevo con etiquetas,Women,8.0,EUR,2025-10-10T07:08:24,https://www.vinted.es/items/7278363289-vestido-verde-zara-nuevo,42401146,True,,,2025-10-10T23:47:36.089238
7280470223,Zara,Dresses,Vestido extremado estrecho,S / 36 / 8,Muy bueno,Women,3.0,EUR,2025-10-10T11:28:39,https://www.vinted.es/items/7280470223-vestido-extremado-estrecho,282234561,True,,,2025-10-10T23:47:36.089238
7275002661,Zara,Dresses,Vestido terciopelo,M / 38 / 10,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-09T14:05:09,https://www.vinted.es/items/7275002661-vestido-terciopelo,101311079,True,,,2025-10-10T23:47:36.089238
7277683451,Zara,Dresses,Vestido midi Zara,L / 40 / 12,Muy bueno,Women,5.0,EUR,2025-10-10T05:38:22,https://www.vinted.es/items/7277683451-vestido-midi-zara,71104006,True,,,2025-10-10T23:47:36.089238
7279311823,Zara,Dresses,Vestido corto marrón,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-10T09:07:56,https://www.vinted.es/items/7279311823-vestido-corto-marron,59426945,True,,,2025-10-10T23:47:36.089238
7272063644,Zara,Dresses,Vestido verde militar Zara,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-09T08:06:51,https://www.vinted.es/items/7272063644-vestido-verde-militar-zara,69840995,True,,,2025-10-10T23:47:36.089238
7280010274,Zara,Dresses,Vestido Zara,XL / 42 / 14,Nuevo con etiquetas,Women,13.0,EUR,2025-10-10T10:32:12,https://www.vinted.es/items/7280010274-vestido-zara,42021407,True,,,2025-10-10T23:47:36.089238
7281680676,Zara,Dresses,Kimono pedrería satén,L / 40 / 12,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-10T14:10:34,https://www.vinted.es/items/7281680676-kimono-pedreria-saten,141617164,True,,,2025-10-10T23:47:36.089238
7282193838,Zara,Dresses,Vestido negro,M / 38 / 10,Nuevo con etiquetas,Women,9.0,EUR,2025-10-10T15:32:58,https://www.vinted.es/items/7282193838-vestido-negro,34945870,True,,,2025-10-10T23:47:36.089238
7282512627,Zara,Dresses,Vestido negro,L / 40 / 12,Muy bueno,Women,4.0,EUR,2025-10-10T16:32:57,https://www.vinted.es/items/7282512627-vestido-negro,25550732,True,,,2025-10-10T23:47:36.089238
7281429026,Zara,Dresses,Vestido midi ajustado cuadros con cinturón.,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-10T13:32:03,https://www.vinted.es/items/7281429026-vestido-midi-ajustado-cuadros-con-cinturon,53192089,True,,,2025-10-10T23:47:36.089238
7273092723,Zara,Dresses,Vestido negro,XS / 34 / 6,Muy bueno,Women,8.0,EUR,2025-10-09T10:09:05,https://www.vinted.es/items/7273092723-vestido-negro,41159194,True,,,2025-10-10T23:47:36.089238
7278086369,Zara,Dresses,Vestido denim detalle cremallera y abertura .,S / 36 / 8,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-10T06:31:44,https://www.vinted.es/items/7278086369-vestido-denim-detalle-cremallera-y-abertura,21568730,True,,,2025-10-10T23:47:36.089238
7281424248,Zara,Dresses,Vestido tirantes lino color tierra,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-10T13:31:22,https://www.vinted.es/items/7281424248-vestido-tirantes-lino-color-tierra,163047978,True,,,2025-10-10T23:47:36.089238
7274078415,Zara,Dresses,Pichi de Zara,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-09T12:06:23,https://www.vinted.es/items/7274078415-pichi-de-zara,28048437,True,,,2025-10-10T23:47:36.089238
7278232140,Zara,Dresses,Vestido punto ajustado Zara,M / 38 / 10,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-10T06:51:02,https://www.vinted.es/items/7278232140-vestido-punto-ajustado-zara,210515781,True,,,2025-10-10T23:47:36.089238
7281940217,Zara,Dresses,Vestido encaje Zara,XS / 34 / 6,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-10T14:51:24,https://www.vinted.es/items/7281940217-vestido-encaje-zara,280715555,True,,,2025-10-10T23:47:36.089238
7275848057,Zara,Dresses,Vestido fruncido Zara nuevo,S / 36 / 8,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-09T16:09:03,https://www.vinted.es/items/7275848057-vestido-fruncido-zara-nuevo,57765747,True,,,2025-10-10T23:47:36.089238
7274990125,Zara,Dresses,Vestido Zara,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-09T14:03:25,https://www.vinted.es/items/7274990125-vestido-zara,272117566,True,,,2025-10-10T23:47:36.089238
7271905705,Zara,Dresses,Vestido midi rojo Zara,S / 36 / 8,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-09T07:47:17,https://www.vinted.es/items/7271905705-vestido-midi-rojo-zara,79814042,True,,,2025-10-10T23:47:36.089238
7282486491,Zara,Dresses,Vestido Zara,XS / 34 / 6,Muy bueno,Women,8.0,EUR,2025-10-10T16:27:19,https://www.vinted.es/items/7282486491-vestido-zara,123968313,True,,,2025-10-10T23:47:36.089238
7268202684,Zara,Dresses,vestido mini negro,M / 38 / 10,Muy bueno,Women,3.5,EUR,2025-10-08T14:15:45,https://www.vinted.es/items/7268202684-vestido-mini-negro,51464636,True,,,2025-10-10T23:47:36.089238
7268691599,Zara,Dresses,Vestido zara,L / 40 / 12,Nuevo sin etiquetas,Women,3.8,EUR,2025-10-08T15:20:50,https://www.vinted.es/items/7268691599-vestido-zara,60571436,True,,,2025-10-10T23:47:36.089238
7274011661,Zara,Dresses,Vestido Zara nido de abeja,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-09T11:58:33,https://www.vinted.es/items/7274011661-vestido-zara-nido-de-abeja,66483703,True,,,2025-10-10T23:47:36.089238
7276097516,Zara,Dresses,Vestido largo Zara,M / 38 / 10,Bueno,Women,7.0,EUR,2025-10-09T17:00:41,https://www.vinted.es/items/7276097516-vestido-largo-zara,29908581,True,,,2025-10-10T23:47:36.089238
7281603363,Zara,Dresses,Vestido,L / 40 / 12,Nuevo con etiquetas,Women,10.0,EUR,2025-10-10T13:58:33,https://www.vinted.es/items/7281603363-vestido,29836437,True,,,2025-10-10T23:47:36.089238
7276388709,Zara,Dresses,Vestido marron talla S,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-09T19:42:55,https://www.vinted.es/items/7276388709-vestido-marron-talla-s,294834130,True,,,2025-10-10T23:47:36.089238
7272027859,Zara,Dresses,Vestido Zara Verde,L / 40 / 12,Muy bueno,Women,10.0,EUR,2025-10-09T08:02:23,https://www.vinted.es/items/7272027859-vestido-zara-verde,260837930,True,,,2025-10-10T23:47:36.089238
7277715147,Zara,Dresses,Vestido,XL / 42 / 14,Muy bueno,Women,8.0,EUR,2025-10-10T05:42:31,https://www.vinted.es/items/7277715147-vestido,294697593,True,,,2025-10-10T23:47:36.089238
7275110002,Zara,Dresses,Vestido de invierno,S / 36 / 8,Muy bueno,Women,4.0,EUR,2025-10-09T14:20:34,https://www.vinted.es/items/7275110002-vestido-de-invierno,31389269,True,winter,invierno,2025-10-10T23:47:36.089238
7280551870,Zara,Dresses,Vestido Zara leopardo con etiqueta,M / 38 / 10,Nuevo con etiquetas,Women,12.0,EUR,2025-10-10T11:38:33,https://www.vinted.es/items/7280551870-vestido-zara-leopardo-con-etiqueta,72800578,True,,,2025-10-10T23:47:36.089238
7281523934,Zara,Dresses,Conjunto dos piezas,M / 38 / 10,Muy bueno,Women,6.0,EUR,2025-10-10T13:46:18,https://www.vinted.es/items/7281523934-conjunto-dos-piezas,60893947,True,,,2025-10-10T23:47:36.089238
7281263523,Zara,Dresses,Vestido sin mangas marrón de zara. Nuevos con etiqueta,M / 38 / 10,Nuevo con etiquetas,Women,14.0,EUR,2025-10-10T13:08:34,https://www.vinted.es/items/7281263523-vestido-sin-mangas-marron-de-zara-nuevos-con-etiqueta,59654923,True,,,2025-10-10T23:47:36.089238
7271755917,Zara,Dresses,Vestido corto Zara de lunares,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-09T07:28:34,https://www.vinted.es/items/7271755917-vestido-corto-zara-de-lunares,284407101,True,,,2025-10-10T23:47:36.089238
7280107298,Zara,Dresses,Vestido satinado Zara,XS / 34 / 6,Muy bueno,Women,10.0,EUR,2025-10-10T10:44:23,https://www.vinted.es/items/7280107298-vestido-satinado-zara,211825006,True,,,2025-10-10T23:47:36.089238
7277860199,Zara,Dresses,Vestido tipo cóctel de Zara,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-10T06:01:29,https://www.vinted.es/items/7277860199-vestido-tipo-coctel-de-zara,34368606,True,,,2025-10-10T23:47:36.089238
7279708384,Zara,Dresses,Vestido verde de lana Zara,M / 38 / 10,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-10T09:55:05,https://www.vinted.es/items/7279708384-vestido-verde-de-lana-zara,232229939,True,,,2025-10-10T23:47:36.089238
7275423985,Zara,Dresses,Vestido,S / 36 / 8,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-09T15:04:52,https://www.vinted.es/items/7275423985-vestido,192016618,True,,,2025-10-10T23:47:36.089238
7281634651,Zara,Dresses,Vestido Zara con forro,M / 38 / 10,Bueno,Women,7.0,EUR,2025-10-10T14:03:24,https://www.vinted.es/items/7281634651-vestido-zara-con-forro,33750336,True,,,2025-10-10T23:47:36.089238
7270463191,Zara,Dresses,Vestido corto Zara,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-09T04:40:50,https://www.vinted.es/items/7270463191-vestido-corto-zara,137745336,True,,,2025-10-10T23:47:36.089238
7278743390,Zara,Dresses,Vestido tirantes Zara,S / 36 / 8,Nuevo con etiquetas,Women,16.0,EUR,2025-10-10T07:57:41,https://www.vinted.es/items/7278743390-vestido-tirantes-zara,30259172,True,,,2025-10-10T23:47:36.089238
7275804779,Zara,Dresses,Precioso vestido de Zara,M / 38 / 10,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-09T16:01:45,https://www.vinted.es/items/7275804779-precioso-vestido-de-zara,24560536,True,,,2025-10-10T23:47:36.089238
7282909806,Zara,Dresses,Hermoso vestido con abertura en laterales,M / 38 / 10,Nuevo sin etiquetas,Women,9.0,EUR,2025-10-10T19:09:02,https://www.vinted.es/items/7282909806-hermoso-vestido-con-abertura-en-laterales,30239877,True,,,2025-10-10T23:47:36.089238
7279299009,Zara,Dresses,Vestido fiesta azul,M / 38 / 10,Nuevo con etiquetas,Women,12.0,EUR,2025-10-10T09:06:23,https://www.vinted.es/items/7279299009-vestido-fiesta-azul,59426945,True,,,2025-10-10T23:47:36.089238
7279753516,Zara,Dresses,Vestido satinado beige Zara espalda descubierta,S / 36 / 8,Nuevo sin etiquetas,Women,9.0,EUR,2025-10-10T10:00:34,https://www.vinted.es/items/7279753516-vestido-satinado-beige-zara-espalda-descubierta,284945218,True,,,2025-10-10T23:47:36.089238
7282023554,Zara,Dresses,Vestido Zara Blazer,M / 38 / 10,Nuevo con etiquetas,Women,25.0,EUR,2025-10-10T15:04:49,https://www.vinted.es/items/7282023554-vestido-zara-blazer,208641528,True,,,2025-10-10T23:47:36.089238
7278524130,Zara,Dresses,Vestido corto de cuadros,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-10T07:29:28,https://www.vinted.es/items/7278524130-vestido-corto-de-cuadros,201064615,True,,,2025-10-10T23:47:36.089238
7281940933,Zara,Dresses,Vestido mini o corto manga larga abullonada estampado florecitas,XS / 34 / 6,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-10T14:51:31,https://www.vinted.es/items/7281940933-vestido-mini-o-corto-manga-larga-abullonada-estampado-florecitas,22173027,True,,,2025-10-10T23:47:36.089238
7268726781,Zara,Dresses,Vestido mini Zara,XS / 34 / 6,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T15:31:26,https://www.vinted.es/items/7268726781-vestido-mini-zara,31519013,True,,,2025-10-10T23:47:36.089238
7278619132,Zara,Dresses,Vestido naranja,S / 36 / 8,Nuevo sin etiquetas,Women,3.5,EUR,2025-10-10T07:41:50,https://www.vinted.es/items/7278619132-vestido-naranja,42406449,True,,,2025-10-10T23:47:36.089238
7282381149,Zara,Dresses,Vestido Zara Blazer,XS / 34 / 6,Nuevo con etiquetas,Women,25.0,EUR,2025-10-10T16:06:25,https://www.vinted.es/items/7282381149-vestido-zara-blazer,208641528,True,,,2025-10-10T23:47:36.089238
7278117441,Zara,Dresses,Vestido Zara verde,M / 38 / 10,Muy bueno,Women,8.0,EUR,2025-10-10T06:35:51,https://www.vinted.es/items/7278117441-vestido-zara-verde,68995007,True,,,2025-10-10T23:47:36.089238
7277015864,Zara,Dresses,Vestido volantes,M / 38 / 10,Muy bueno,Women,15.0,EUR,2025-10-10T04:00:47,https://www.vinted.es/items/7277015864-vestido-volantes,56522298,True,,,2025-10-10T23:47:36.089238
7273892837,Zara,Dresses,Necesito vender todo por mudanza urgente!!,M / 38 / 10,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-09T11:44:43,https://www.vinted.es/items/7273892837-necesito-vender-todo-por-mudanza-urgente,37984074,True,,,2025-10-10T23:47:36.089238
7280877748,Zara,Dresses,Vestido negro largo fluido espalda descubierta zara,L / 40 / 12,Muy bueno,Women,3.0,EUR,2025-10-10T12:18:17,https://www.vinted.es/items/7280877748-vestido-negro-largo-fluido-espalda-descubierta-zara,184190524,True,,,2025-10-10T23:47:36.089238
7275150631,Zara,Dresses,Vestido largo Zara,M / 38 / 10,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-09T14:26:16,https://www.vinted.es/items/7275150631-vestido-largo-zara,21622830,True,,,2025-10-10T23:47:36.089238
7282285588,Zara,Dresses,Vestido corte simetrico,S / 36 / 8,Nuevo con etiquetas,Women,12.0,EUR,2025-10-10T15:48:49,https://www.vinted.es/items/7282285588-vestido-corte-simetrico,265242939,True,,,2025-10-10T23:47:36.089238
