item_id,brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,listing_url,seller_id,visible,season,season_keyword
7256331871,Zara,Dresses,Vestido corto blanco,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T08:54:07.414925,https://www.vinted.es/items/7256331871-vestido-corto-blanco,133046251,True,,
7262586932,Zara,Dresses,Vestido midi,S / 36 / 8,Nuevo sin etiquetas,Women,1.0,EUR,2025-10-08T08:54:07.414925,https://www.vinted.es/items/7262586932-vestido-midi,294720550,True,,
7258683654,Zara,Dresses,vestido corto blanco de Zara,XS / 34 / 6,Bueno,Women,5.0,EUR,2025-10-08T08:54:07.414925,https://www.vinted.es/items/7258683654-vestido-corto-blanco-de-zara,277853784,True,,
7256134010,Zara,Dresses,Vestido camisero blanco de Zara,XS / 34 / 6,Muy bueno,Women,4.0,EUR,2025-10-08T08:54:07.414925,https://www.vinted.es/items/7256134010-vestido-camisero-blanco-de-zara,21655129,True,,
7264264544,Zara,Dresses,Set Conjunto Morado Talla S/M,S / 36 / 8,Nuevo sin etiquetas,Women,3.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7264264544-set-conjunto-morado-talla-sm,292304911,True,,
7260634723,Zara,Dresses,Vestido satinado Zara,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7260634723-vestido-satinado-zara,40757073,True,,
7259946677,Zara,Dresses,Vestido largo Zara,S / 36 / 8,Muy bueno,Women,4.99,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7259946677-vestido-largo-zara,230081240,True,,
7260641126,Zara,Dresses,Top peplum palabra de honor,S / 36 / 8,Nuevo con etiquetas,Women,10.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7260641126-top-peplum-palabra-de-honor,24385188,True,,
7263333535,Zara,Dresses,vestido negro volantes zara,S / 36 / 8,Nuevo con etiquetas,Women,12.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7263333535-vestido-negro-volantes-zara,295313780,True,,
7264107247,Zara,Dresses,Vestido marrón zara,XS / 34 / 6,Nuevo con etiquetas,Women,25.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7264107247-vestido-marron-zara,54201711,True,,
7255154013,Zara,Dresses,Vestido Zara Negro,S / 36 / 8,Muy bueno,Women,4.5,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7255154013-vestido-zara-negro,151949548,True,,
7257004154,Zara,Dresses,Vestido,M / 38 / 10,Muy bueno,Women,4.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7257004154-vestido,228022079,True,,
7263869322,Zara,Dresses,Mono asimétrico Zara,M / 38 / 10,Bueno,Women,9.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7263869322-mono-asimetrico-zara,64297205,True,,
7255210869,Zara,Dresses,Vestido blanco zara,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7255210869-vestido-blanco-zara,63926508,True,,
7261598028,Zara,Dresses,Vestido cuadros mini Zara,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7261598028-vestido-cuadros-mini-zara,232820125,True,,
7263901550,Zara,Dresses,Vestido Zara talla M,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7263901550-vestido-zara-talla-m,28198571,True,,
7249112475,Zara,Dresses,Vestido Zara,S / 36 / 8,Muy bueno,Women,8.0,EUR,2025-10-08T08:54:07.415921,https://www.vinted.es/items/7249112475-vestido-zara,27400661,True,,
7261831061,Zara,Dresses,Vestido punto Zara,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T08:54:07.416921,https://www.vinted.es/items/7261831061-vestido-punto-zara,31783904,True,,
7259284375,Zara,Dresses,Vestido midi entallado,S / 36 / 8,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T08:54:07.416921,https://www.vinted.es/items/7259284375-vestido-midi-entallado,294784136,True,,
7259571360,Zara,Dresses,Vestido lazo,XS / 34 / 6,Nuevo con etiquetas,Women,10.0,EUR,2025-10-08T08:54:07.416921,https://www.vinted.es/items/7259571360-vestido-lazo,295199086,True,,
7263435976,Zara,Dresses,Vestido largo,XL / 42 / 14,Muy bueno,Women,14.0,EUR,2025-10-08T08:54:07.416921,https://www.vinted.es/items/7263435976-vestido-largo,42428945,True,,
7260974251,Zara,Dresses,Vestido volantes escote,M / 38 / 10,Bueno,Women,4.0,EUR,2025-10-08T08:54:07.416921,https://www.vinted.es/items/7260974251-vestido-volantes-escote,25568862,True,,
7263319599,Zara,Dresses,Zara vestido,M / 38 / 10,Nuevo sin etiquetas,Women,20.0,EUR,2025-10-08T08:54:07.417931,https://www.vinted.es/items/7263319599-zara-vestido,146819682,True,,
